index,answer,t0,t1,webm_url,video_id
286,change shape of the shape,143.51,156.41,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/c4ac6b7d-8c83-4626-a8ee-ccfc74fc1130/43327840-1669-460c-9253-b189697614cb_20170727063233.1280x720at2400_vp8.webm,19208
287,move shape,164.81,178.9,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/c4ac6b7d-8c83-4626-a8ee-ccfc74fc1130/43327840-1669-460c-9253-b189697614cb_20170727063233.1280x720at2400_vp8.webm,19208
288,change color of the shape,179.619999,213.15,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/c4ac6b7d-8c83-4626-a8ee-ccfc74fc1130/43327840-1669-460c-9253-b189697614cb_20170727063233.1280x720at2400_vp8.webm,19208
289,change opacity of shape layer,219.64,251.66,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/c4ac6b7d-8c83-4626-a8ee-ccfc74fc1130/43327840-1669-460c-9253-b189697614cb_20170727063233.1280x720at2400_vp8.webm,19208
290,custom shape tool,16.389999,55.84,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/23d093ff-b0d8-4745-935f-71962e527d3c/349949d3-dbf5-43cf-a38c-9b8aff9c9179_20170727063141.1280x720at2400_vp8.webm,19209
291,use custom shape,69.2,112.47,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/23d093ff-b0d8-4745-935f-71962e527d3c/349949d3-dbf5-43cf-a38c-9b8aff9c9179_20170727063141.1280x720at2400_vp8.webm,19209
292,change color of custom shape,117.75,131.55,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/23d093ff-b0d8-4745-935f-71962e527d3c/349949d3-dbf5-43cf-a38c-9b8aff9c9179_20170727063141.1280x720at2400_vp8.webm,19209
293,change size of custom shape,133.1,162.01,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/23d093ff-b0d8-4745-935f-71962e527d3c/349949d3-dbf5-43cf-a38c-9b8aff9c9179_20170727063141.1280x720at2400_vp8.webm,19209
294,change text on a type layer,24.61,56.22,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/f8dff0b8-3919-4eab-8830-139b17c4451b/ac88ac21-e3cd-4641-9960-912d7e599aa9_20170727062955.1280x720at2400_vp8.webm,19210
295,edit multiple lines of type,56.49,93.95,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/f8dff0b8-3919-4eab-8830-139b17c4451b/ac88ac21-e3cd-4641-9960-912d7e599aa9_20170727062955.1280x720at2400_vp8.webm,19210
296,automatically get type layer,99.51,138.31,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/f8dff0b8-3919-4eab-8830-139b17c4451b/ac88ac21-e3cd-4641-9960-912d7e599aa9_20170727062955.1280x720at2400_vp8.webm,19210
297,paragraph text,148.45,184.93,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/f8dff0b8-3919-4eab-8830-139b17c4451b/ac88ac21-e3cd-4641-9960-912d7e599aa9_20170727062955.1280x720at2400_vp8.webm,19210
298,reflow text,191.24,231.479999,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/f8dff0b8-3919-4eab-8830-139b17c4451b/ac88ac21-e3cd-4641-9960-912d7e599aa9_20170727062955.1280x720at2400_vp8.webm,19210
299,scale and rotate image,34.26,59.84,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/7cb18004-de6e-493a-802a-049aa1c0020a/d787ae0d-ce40-4e3e-ae78-08f88d7a9bb5_20170728124948.1280x720at2400_vp8.webm,19211
300,blurring background image,68.719999,132.46,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/7cb18004-de6e-493a-802a-049aa1c0020a/d787ae0d-ce40-4e3e-ae78-08f88d7a9bb5_20170728124948.1280x720at2400_vp8.webm,19211
301,edit smart filter,145.85,178.119999,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/7cb18004-de6e-493a-802a-049aa1c0020a/d787ae0d-ce40-4e3e-ae78-08f88d7a9bb5_20170728124948.1280x720at2400_vp8.webm,19211
302,apply a filter to one layer,22.88,36.04,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/3e856055-556a-4c2e-85dd-7118b0666f16/8ee13064-b39e-4e66-80ea-aafd4f5f02c2_20170727065119.1280x720at2400_vp8.webm,19212
303,filter gallery,37.42,77.43,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/3e856055-556a-4c2e-85dd-7118b0666f16/8ee13064-b39e-4e66-80ea-aafd4f5f02c2_20170727065119.1280x720at2400_vp8.webm,19212
304,apply a combination of filters,101.259999,137.03,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/3e856055-556a-4c2e-85dd-7118b0666f16/8ee13064-b39e-4e66-80ea-aafd4f5f02c2_20170727065119.1280x720at2400_vp8.webm,19212
305,hide and remove filters,165.01,182.79,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/3e856055-556a-4c2e-85dd-7118b0666f16/8ee13064-b39e-4e66-80ea-aafd4f5f02c2_20170727065119.1280x720at2400_vp8.webm,19212
306,permanent change,198.139999,225.089999,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/3e856055-556a-4c2e-85dd-7118b0666f16/8ee13064-b39e-4e66-80ea-aafd4f5f02c2_20170727065119.1280x720at2400_vp8.webm,19212
307,add a texture,17.15,50.08,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/1c5e1911-f11c-415b-a248-88f64817fa26/bd2e03af-da1e-45cf-81cb-35d06db78b95_20170727070911.1280x720at2400_vp8.webm,19213
308,layer blend mode,53.26,99.749999,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/1c5e1911-f11c-415b-a248-88f64817fa26/bd2e03af-da1e-45cf-81cb-35d06db78b95_20170727070911.1280x720at2400_vp8.webm,19213
309,blend mode shortcut,120.33,159.89,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/1c5e1911-f11c-415b-a248-88f64817fa26/bd2e03af-da1e-45cf-81cb-35d06db78b95_20170727070911.1280x720at2400_vp8.webm,19213
310,opacity slider,173.75,190.79,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/1c5e1911-f11c-415b-a248-88f64817fa26/bd2e03af-da1e-45cf-81cb-35d06db78b95_20170727070911.1280x720at2400_vp8.webm,19213
311,blend two images together,207.179999,269.829999,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/1c5e1911-f11c-415b-a248-88f64817fa26/bd2e03af-da1e-45cf-81cb-35d06db78b95_20170727070911.1280x720at2400_vp8.webm,19213
312,bring in another background image,19.27,41.62,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/a9e61350-7849-4a24-8b11-361058f835e3/c16f8d91-4830-461f-be76-398e6801c9e6_20170727094418.1280x720at2400_vp8.webm,19214
313,unlock and rename layer,50.099999,76.62,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/a9e61350-7849-4a24-8b11-361058f835e3/c16f8d91-4830-461f-be76-398e6801c9e6_20170727094418.1280x720at2400_vp8.webm,19214
314,apply layer mask to background,77.46,141.879999,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/a9e61350-7849-4a24-8b11-361058f835e3/c16f8d91-4830-461f-be76-398e6801c9e6_20170727094418.1280x720at2400_vp8.webm,19214
315,fine-tune a layer,177.4,225.64,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/a9e61350-7849-4a24-8b11-361058f835e3/c16f8d91-4830-461f-be76-398e6801c9e6_20170727094418.1280x720at2400_vp8.webm,19214
316,contract or smooth a layer mask,226.07,264.04,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/a9e61350-7849-4a24-8b11-361058f835e3/c16f8d91-4830-461f-be76-398e6801c9e6_20170727094418.1280x720at2400_vp8.webm,19214
317,link icon,269.299999,306.11,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/a9e61350-7849-4a24-8b11-361058f835e3/c16f8d91-4830-461f-be76-398e6801c9e6_20170727094418.1280x720at2400_vp8.webm,19214
318,quickly isolate object from picture,37.89,77.3,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/dfea554e-76fa-4ec0-be2c-fbfe37b4d5a4/499d445a-8a36-4727-8d12-03b28da24e06_20170727090151.1280x720at2400_vp8.webm,19215
319,create a layer mask,77.69,108.65,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/dfea554e-76fa-4ec0-be2c-fbfe37b4d5a4/499d445a-8a36-4727-8d12-03b28da24e06_20170727090151.1280x720at2400_vp8.webm,19215
320,hide image on the object layer,109.73,153.9,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/dfea554e-76fa-4ec0-be2c-fbfe37b4d5a4/499d445a-8a36-4727-8d12-03b28da24e06_20170727090151.1280x720at2400_vp8.webm,19215
321,show image on object layer,154.219999,182.59,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/dfea554e-76fa-4ec0-be2c-fbfe37b4d5a4/499d445a-8a36-4727-8d12-03b28da24e06_20170727090151.1280x720at2400_vp8.webm,19215
322,resize and rotate the pencil,222.59,250.63,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/dfea554e-76fa-4ec0-be2c-fbfe37b4d5a4/499d445a-8a36-4727-8d12-03b28da24e06_20170727090151.1280x720at2400_vp8.webm,19215
323,save the object layer,262.639999,299.04,https://images-tv.adobe.com/avp/vr/b758b4c4-2a74-41f4-8e67-e2f2eab83c6a/dfea554e-76fa-4ec0-be2c-fbfe37b4d5a4/499d445a-8a36-4727-8d12-03b28da24e06_20170727090151.1280x720at2400_vp8.webm,19215
324,perspective warp,31.2,61.66,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1c8bacf6-078a-4974-8a7b-d5d51f150f1d/74640756-d9ea-446e-8059-2fde65f317ec_20150623063744.1280x720at2400_vp8.webm,3082
325,perspective grids,70.219999,109.9,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1c8bacf6-078a-4974-8a7b-d5d51f150f1d/74640756-d9ea-446e-8059-2fde65f317ec_20150623063744.1280x720at2400_vp8.webm,3082
326,add dimensionality to 2D image,111.17,236.88,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1c8bacf6-078a-4974-8a7b-d5d51f150f1d/74640756-d9ea-446e-8059-2fde65f317ec_20150623063744.1280x720at2400_vp8.webm,3082
327,straighten an image,238.14,268.03,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1c8bacf6-078a-4974-8a7b-d5d51f150f1d/74640756-d9ea-446e-8059-2fde65f317ec_20150623063744.1280x720at2400_vp8.webm,3082
328,redo perspective,273.36,282.68,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1c8bacf6-078a-4974-8a7b-d5d51f150f1d/74640756-d9ea-446e-8059-2fde65f317ec_20150623063744.1280x720at2400_vp8.webm,3082
329,change perspective,294.73,338.78,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1c8bacf6-078a-4974-8a7b-d5d51f150f1d/74640756-d9ea-446e-8059-2fde65f317ec_20150623063744.1280x720at2400_vp8.webm,3082
330,foreshorten image,347.67,380.05,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1c8bacf6-078a-4974-8a7b-d5d51f150f1d/74640756-d9ea-446e-8059-2fde65f317ec_20150623063744.1280x720at2400_vp8.webm,3082
331,Adobe Illustrator alignment vs. Adobe Photoshop alignment,13.009999,60.42,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
332,turn alignment options on,60.98,113.83,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
333,turn all layers off except one,124.959999,151.8,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
334,select multiple objects,174.02,201.4,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
335,auto select,201.4,246.22,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
336,align objects horizontally,246.75,275.99,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
337,"align left, center, or right",276.76,313.88,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
338,distribute objects,315.849999,339.83,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
339,put photographs together,355.52,386.5,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/cc4ee649-bb9f-48de-8cc8-d6803024efcb/da2bc645-b9c3-403b-a6ac-a6bdd92058b5_20150818083155.854x480at800_vp8.webm,4051
340,content aware fill,24.39,51.99,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8993a845-037b-4270-a817-6e0a1a7b32d1/2e1454ee-539c-442b-867e-5b839963179e_20150818083903.854x480at800_vp8.webm,4089
341,color adaptation,52.209999,67.79,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8993a845-037b-4270-a817-6e0a1a7b32d1/2e1454ee-539c-442b-867e-5b839963179e_20150818083903.854x480at800_vp8.webm,4089
342,remove object while preserving others around it,68.259999,166.92,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8993a845-037b-4270-a817-6e0a1a7b32d1/2e1454ee-539c-442b-867e-5b839963179e_20150818083903.854x480at800_vp8.webm,4089
343,change adaptation options,170.11,203.03,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8993a845-037b-4270-a817-6e0a1a7b32d1/2e1454ee-539c-442b-867e-5b839963179e_20150818083903.854x480at800_vp8.webm,4089
344,content aware move,228.5,293.55,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8993a845-037b-4270-a817-6e0a1a7b32d1/2e1454ee-539c-442b-867e-5b839963179e_20150818083903.854x480at800_vp8.webm,4089
345,show seam of an object,324.049999,341.05,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8993a845-037b-4270-a817-6e0a1a7b32d1/2e1454ee-539c-442b-867e-5b839963179e_20150818083903.854x480at800_vp8.webm,4089
346,edit an object on a layer,42.08,76.09,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8ba05794-33f8-4f73-a324-6f26e69c15ac/643759dd-50f7-4a7f-a642-7319650662fc_20150818084140.854x480at800_vp8.webm,4103
347,turn layers on and off,86.07,117.77,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8ba05794-33f8-4f73-a324-6f26e69c15ac/643759dd-50f7-4a7f-a642-7319650662fc_20150818084140.854x480at800_vp8.webm,4103
348,create and remove new layers,118.559999,138.479999,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8ba05794-33f8-4f73-a324-6f26e69c15ac/643759dd-50f7-4a7f-a642-7319650662fc_20150818084140.854x480at800_vp8.webm,4103
349,layer options,139.009999,171.8,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8ba05794-33f8-4f73-a324-6f26e69c15ac/643759dd-50f7-4a7f-a642-7319650662fc_20150818084140.854x480at800_vp8.webm,4103
350,type layers,203.04,219.53,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8ba05794-33f8-4f73-a324-6f26e69c15ac/643759dd-50f7-4a7f-a642-7319650662fc_20150818084140.854x480at800_vp8.webm,4103
351,order of layers,225.24,256.92,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8ba05794-33f8-4f73-a324-6f26e69c15ac/643759dd-50f7-4a7f-a642-7319650662fc_20150818084140.854x480at800_vp8.webm,4103
352,background layer,257.65,287.07,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/8ba05794-33f8-4f73-a324-6f26e69c15ac/643759dd-50f7-4a7f-a642-7319650662fc_20150818084140.854x480at800_vp8.webm,4103
353,group layers,36.719999,85.18,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/073eca3f-b1ab-4cfd-a434-aad40fdb3c19/de9ad4c5-263e-41bd-9f92-a0b8fe299121_20150818085205.854x480at800_vp8.webm,4157
354,name layers,90.6,111.21,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/073eca3f-b1ab-4cfd-a434-aad40fdb3c19/de9ad4c5-263e-41bd-9f92-a0b8fe299121_20150818085205.854x480at800_vp8.webm,4157
355,edit group,111.87,127.34,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/073eca3f-b1ab-4cfd-a434-aad40fdb3c19/de9ad4c5-263e-41bd-9f92-a0b8fe299121_20150818085205.854x480at800_vp8.webm,4157
356,disband group,128.05,163.51,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/073eca3f-b1ab-4cfd-a434-aad40fdb3c19/de9ad4c5-263e-41bd-9f92-a0b8fe299121_20150818085205.854x480at800_vp8.webm,4157
357,shortcut for creating a group,164.15,184.01,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/073eca3f-b1ab-4cfd-a434-aad40fdb3c19/de9ad4c5-263e-41bd-9f92-a0b8fe299121_20150818085205.854x480at800_vp8.webm,4157
358,using search to group layers,184.44,228.57,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/073eca3f-b1ab-4cfd-a434-aad40fdb3c19/de9ad4c5-263e-41bd-9f92-a0b8fe299121_20150818085205.854x480at800_vp8.webm,4157
359,crop tool,0.98,39.18,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/c847b60d-1cc0-467f-9dc5-f36f3eb65d40/48eea31b-31f2-45b0-bc6e-40602b5987d7_20150818085538.854x480at800_vp8.webm,4177
360,delete cropped pixels,39.53,56.54,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/c847b60d-1cc0-467f-9dc5-f36f3eb65d40/48eea31b-31f2-45b0-bc6e-40602b5987d7_20150818085538.854x480at800_vp8.webm,4177
361,hide crop,62.42,100.52,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/c847b60d-1cc0-467f-9dc5-f36f3eb65d40/48eea31b-31f2-45b0-bc6e-40602b5987d7_20150818085538.854x480at800_vp8.webm,4177
362,overlays,116.62,157.07,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/c847b60d-1cc0-467f-9dc5-f36f3eb65d40/48eea31b-31f2-45b0-bc6e-40602b5987d7_20150818085538.854x480at800_vp8.webm,4177
363,use quick select,19.44,38.59,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1127c3d6-9eaa-49af-8e1f-8c07377c3172/2f906127-e8fd-45ea-ab23-5400db0bd550_20150818085619.854x480at800_vp8.webm,4184
364,select an image based on focus,39.07,66.55,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1127c3d6-9eaa-49af-8e1f-8c07377c3172/2f906127-e8fd-45ea-ab23-5400db0bd550_20150818085619.854x480at800_vp8.webm,4184
365,add or subtract from selection area,66.98,90.059999,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1127c3d6-9eaa-49af-8e1f-8c07377c3172/2f906127-e8fd-45ea-ab23-5400db0bd550_20150818085619.854x480at800_vp8.webm,4184
366,refine selection area,90.51,118.69,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1127c3d6-9eaa-49af-8e1f-8c07377c3172/2f906127-e8fd-45ea-ab23-5400db0bd550_20150818085619.854x480at800_vp8.webm,4184
367,hue saturation adjustment,125.99,146.39,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/1127c3d6-9eaa-49af-8e1f-8c07377c3172/2f906127-e8fd-45ea-ab23-5400db0bd550_20150818085619.854x480at800_vp8.webm,4184
368,apply adjustments,1.21,21.26,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/99a4b5c3-ec3f-458b-9408-37d96e703401/b3ea1b01-4d5a-41bc-b5ea-818c8a094bad_20150818090634.854x480at800_vp8.webm,4218
369,adjustment panel,21.93,56.1,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/99a4b5c3-ec3f-458b-9408-37d96e703401/b3ea1b01-4d5a-41bc-b5ea-818c8a094bad_20150818090634.854x480at800_vp8.webm,4218
370,properties panel,56.71,103.34,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/99a4b5c3-ec3f-458b-9408-37d96e703401/b3ea1b01-4d5a-41bc-b5ea-818c8a094bad_20150818090634.854x480at800_vp8.webm,4218
371,bring color back within an image,122.48,152.77,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/99a4b5c3-ec3f-458b-9408-37d96e703401/b3ea1b01-4d5a-41bc-b5ea-818c8a094bad_20150818090634.854x480at800_vp8.webm,4218
372,get rid of color,153.29,193.25,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/99a4b5c3-ec3f-458b-9408-37d96e703401/b3ea1b01-4d5a-41bc-b5ea-818c8a094bad_20150818090634.854x480at800_vp8.webm,4218
373,re-introduce color to an image,201.17,231.589999,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/99a4b5c3-ec3f-458b-9408-37d96e703401/b3ea1b01-4d5a-41bc-b5ea-818c8a094bad_20150818090634.854x480at800_vp8.webm,4218
374,create new action set,20.2,54.08,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/611c2763-9b9d-4bfa-beea-875ff51c4446/31a3e5e2-7952-4037-ab23-af1303778873_20150818091141.854x480at800_vp8.webm,4237
375,create new action,54.68,86.36,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/611c2763-9b9d-4bfa-beea-875ff51c4446/31a3e5e2-7952-4037-ab23-af1303778873_20150818091141.854x480at800_vp8.webm,4237
376,record action,87.139999,112.74,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/611c2763-9b9d-4bfa-beea-875ff51c4446/31a3e5e2-7952-4037-ab23-af1303778873_20150818091141.854x480at800_vp8.webm,4237
377,smart filters,140.79,174.31,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/611c2763-9b9d-4bfa-beea-875ff51c4446/31a3e5e2-7952-4037-ab23-af1303778873_20150818091141.854x480at800_vp8.webm,4237
378,add noise,174.87,208.18,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/611c2763-9b9d-4bfa-beea-875ff51c4446/31a3e5e2-7952-4037-ab23-af1303778873_20150818091141.854x480at800_vp8.webm,4237
379,record saving an image,208.179999,229.74,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/611c2763-9b9d-4bfa-beea-875ff51c4446/31a3e5e2-7952-4037-ab23-af1303778873_20150818091141.854x480at800_vp8.webm,4237
380,apply action to a different image,244.349999,274.17,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/611c2763-9b9d-4bfa-beea-875ff51c4446/31a3e5e2-7952-4037-ab23-af1303778873_20150818091141.854x480at800_vp8.webm,4237
381,linking,28.01,105.059999,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/9d565eab-40bf-48bf-878f-7490ff84cb1a/f1ebb8aa-8316-4f0e-a0ea-fc734202befb_20150818091411.854x480at800_vp8.webm,4255
382,linked smart object,114.55,132.63,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/9d565eab-40bf-48bf-878f-7490ff84cb1a/f1ebb8aa-8316-4f0e-a0ea-fc734202befb_20150818091411.854x480at800_vp8.webm,4255
383,edit content,133.17,151.37,https://images-tv.adobe.com/avp/vr/b3750ea0-c30d-4b5d-b762-db043c5f3f91/9d565eab-40bf-48bf-878f-7490ff84cb1a/f1ebb8aa-8316-4f0e-a0ea-fc734202befb_20150818091411.854x480at800_vp8.webm,4255
